Unnamed: 0,epoch_id,subject,property,prop_Lg10WF,sensorimotor_distance,response_time,veracity,relation,concepts_presented,glove_distance
1179,125.0,modal12,gritty,1.3802,0.2515706938,968.0,False,property,INKS,0.847
1181,133.0,modal12,tepid,1.1139,0.1344136618,1876.0,False,property,FREEZERS,0.9705
1185,190.0,modal12,prick,2.8579,0.0629300275,828.0,True,property,THORNS,0.8973
1195,187.0,modal12,oink,2.3444,0.4917346373,1100.0,False,property,PONIES,0.9433
1196,184.0,modal12,murmur,1.6902,0.3343067479,828.0,True,property,CROWDS,0.8367
1201,203.0,modal12,whiz,2.301,0.1700690863,780.0,False,property,GARAGES,0.8231
1203,182.0,modal12,green,3.5678,0.2850935782,1004.0,False,property,CATS,0.7439
1205,185.0,modal12,humid,1.6628,0.2221172964,1152.0,True,property,BATHROOMS,0.9182
1207,198.0,modal12,sticky,2.4669,0.1633223303,820.0,True,property,GLUES,0.5763
1212,176.0,modal12,crunch,2.2553,0.4386469568,1084.0,False,property,SCISSORS,0.9597
1214,197.0,modal12,snap,2.9484,0.0835142498,1092.0,False,property,MIXERS,0.927
1216,206.0,modal12,yelp,0.9031,0.5001035826,892.0,False,property,WORMS,1.0142
1220,177.0,modal12,dim,2.3874,0.3775780916,1140.0,False,property,LEMONS,1.0045
1224,172.0,modal12,clink,1.8261,0.422449796,1004.0,True,property,WINE GLASSES,1.0
1232,192.0,modal12,rattle,2.238,0.1158881591,932.0,True,property,TYPEWRITERS,0.926
1234,183.0,modal12,hard,4.1959,0.1346205152,1016.0,True,property,PANS,0.8292
1235,175.0,modal12,chunky,1.8573,0.2261382221,816.0,True,property,STEWS,0.6548
1238,205.0,modal12,yellow,3.2368,0.1207188563,860.0,False,property,MOOSE,0.8425
1241,193.0,modal12,red,3.8781,0.29731188,1020.0,False,property,LAMBS,0.796
1245,199.0,modal12,spotted,2.7185,0.1006328173,1136.0,False,property,RAVENS,0.8404
1263,274.0,modal12,ding,2.3444,0.2679284319,980.0,False,property,BOMBS,1.0338
1265,312.0,modal12,wet,3.3012,0.1482063251,1128.0,True,property,SEAWEEDS,0.7511
1269,278.0,modal12,gelatinous,1.0,0.200436603,1144.0,False,property,COTTAGES,1.037
1274,268.0,modal12,cluck,1.8692,0.2421073847,964.0,False,property,COYOTES,0.9194
1276,306.0,modal12,thorny,2.3444,0.3085805486,1020.0,False,property,PEANUTS,0.9765
1280,288.0,modal12,moo,2.3444,0.5145450734,888.0,False,property,BEETLES,1.0877
1284,287.0,modal12,moan,1.9868,0.2913542273,1208.0,False,property,AMBULANCES,1.0187
1286,264.0,modal12,burp,1.8261,0.5949339169,684.0,False,property,SPIDERS,0.9124
1288,271.0,modal12,clink,1.8261,0.4520674353,1244.0,True,property,FORKS,0.9932
1289,270.0,modal12,jingle,2.4133,0.5032035382,1932.0,True,property,COINS,0.8948
1297,273.0,modal12,deafening,1.3617,0.2285516606,1008.0,True,property,JETS,0.8887
1301,260.0,modal12,abrasive,1.3802,0.4085376869,1004.0,False,property,JUICES,0.9731
1303,311.0,modal12,tough,3.6644,0.0998150568,1476.0,True,property,ROPES,0.8291
1304,286.0,modal12,stiff,2.7193,0.0953771243,964.0,True,property,SCREWDRIVERS,0.8747
1306,313.0,modal12,wheeze,1.4771,0.5347935923,1108.0,False,property,SALMON,1.1355
1308,304.0,modal12,striped,1.9445,0.1226752112,612.0,True,property,ZEBRAS,0.5413
1310,310.0,modal12,turquoise,1.6628,0.4234654744,1000.0,False,property,CHEESES,0.9188
1312,298.0,modal12,sneezing,1.7559,0.4110954025,992.0,False,property,HAYS,0.8934
1318,296.0,modal12,sharp,3.0842,0.2274622934,648.0,False,property,RASPBERRIES,0.9687
1320,272.0,modal12,dark,3.6551,0.0608927292,996.3005251111,True,property,SUNGLASSES,1.0591
1327,282.0,modal12,heavy,3.3826,0.0892154621,780.0,False,property,SCABS,1.0011
1329,290.0,modal12,orange,3.0565,0.2884357523,640.0,False,property,OTTERS,0.9856
1342,301.0,modal12,splash,2.3345,0.3673819981,796.0,False,property,SANDWICHES,0.8512
1344,294.0,modal12,sing,3.6971,0.2901008683,1184.0,True,property,BLACKBIRDS,0.8683
1346,284.0,modal12,hard,4.1959,0.0537386612,1036.0,True,property,WRENCHES,0.8934
1352,297.0,modal12,sing,3.6971,0.2920767318,1572.0,True,property,ROBINS,0.8538
1354,265.0,modal12,ring,3.675,0.102785959,1240.0,True,property,PHONES,0.676
1360,404.0,modal12,smooth,2.9699,0.2361919775,896.0,True,property,CHROMES,0.8505
1368,414.0,modal12,transparent,1.9685,0.3669535871,884.0,False,property,BEANS,0.8901
1372,411.0,modal12,syrupy,0.4771,0.3545744053,1600.0,True,property,SHAMPOOS,0.7394
1374,387.0,modal12,jingle,2.4133,0.5609587172,804.0,True,property,KEYS,1.022
1376,370.0,modal12,checkered,1.6335,0.1584044794,1224.0,False,property,GEMSTONES,0.9456
1385,381.0,modal12,grumble,1.0,0.471096089,1564.0,False,property,HAMSTERS,0.9771
1387,397.0,modal12,ruby,2.3444,0.3262537395,964.0,True,property,CHERRIES,0.747
1391,371.0,modal12,chime,1.6812,0.1698637163,1372.0,False,property,DISHWASHERS,0.9455
1393,407.0,modal12,sparkle,1.9345,0.4323902406,912.0,False,property,PEARS,0.8441
1396,374.0,modal12,creamy,1.7853,0.3453161167,1076.0,False,property,SKUNKS,0.8337
1398,399.0,modal12,scratchy,1.699,0.3542733045,992.0,False,property,WAFFLES,0.9517
1402,380.0,modal12,greasy,2.301,0.1129126802,1088.0,False,property,PEAS,0.8653
1405,369.0,modal12,chant,2.0682,0.4283161315,1484.0,False,property,TOADS,0.8994
1407,379.0,modal12,grainy,1.0414,0.503087284,852.0,False,property,HEARTS,0.9902
1409,410.0,modal12,sturdy,1.9395,0.3487994664,1256.0,False,property,GRAPEFRUITS,0.8955
1411,403.0,modal12,slick,2.5453,0.0378810183,908.0,True,property,LINOLEUMS,0.8366
1414,394.0,modal12,pop,2.3444,0.1651950947,1252.0,True,property,BALLOONS,0.8165
1417,365.0,modal12,bellow,1.3802,0.1339905026,708.0,True,property,TUBAS,0.8444
1421,405.0,modal12,snore,1.9191,0.6606916068,776.0,False,property,ANTS,0.9836
1423,391.0,modal12,murky,1.5051,0.0990116708,832.0,True,property,PONDS,0.7605
1427,390.0,modal12,mucky,2.3444,0.1542654107,864.0,False,property,WRISTS,0.9773
1428,392.0,modal12,mushy,1.8921,0.1425711825,1024.0,True,property,OATMEALS,0.717
1431,378.0,modal12,fluffy,2.3444,0.1017381685,792.0,False,property,SURFBOARDS,0.8811
1433,406.0,modal12,soggy,1.7076,0.120290593,932.0,False,property,ENAMELS,0.8754
1435,409.0,modal12,smooth,2.9699,0.1001633185,856.0,True,property,PORCELAINS,0.881
1438,402.0,modal12,silent,3.0697,0.1734668959,860.0,False,property,HURRICANES,0.82
1440,388.0,modal12,misty,1.9085,0.0480988758,1280.0,True,property,RAINFORESTS,0.7704
1442,372.0,modal12,chunky,1.8573,0.2272196058,1256.0,True,property,GRANOLAS,0.6121
1448,400.0,modal12,shadowy,1.9395,0.0963642591,988.0,True,property,TUNNELS,0.9184
1451,412.0,modal12,tight,3.4146,0.2419338382,1488.0,False,property,DAISIES,0.939
1453,366.0,modal12,bellow,1.3802,0.2727027206,1212.0,True,property,DRUNKS,0.9476
1455,398.0,modal12,beep,2.5224,0.3414503949,1016.0,True,property,MICROWAVES,0.7615
1457,393.0,modal12,pink,3.1623,0.4051362511,900.0,False,property,BANANAS,0.7171
1459,408.0,modal12,square,3.2098,0.0257984994,1292.0,False,property,CIRCLES,0.5918
1461,382.0,modal12,gurgle,1.1139,0.2486086476,1028.0,True,property,DRAINS,0.9447
1464,510.0,modal12,slick,2.5453,0.1256341482,1460.0,True,property,GREASES,0.7081
1468,482.0,modal12,crimson,2.3444,0.0824383179,1412.0,False,property,EELS,0.9016
1471,506.0,modal12,scream,3.1297,0.6494390012,1040.0,False,property,SHOVELS,0.8526
1473,517.0,modal12,wail,1.6532,0.475615807,888.0,False,property,SALAMANDERS,1.0605
1477,475.0,modal12,brittle,1.8573,0.1813226836,880.0,False,property,GOLDFISH,0.939
1478,514.0,modal12,tan,2.6435,0.4119704925,1108.0,False,property,TOMATOES,0.8925
1481,491.0,modal12,hoot,2.1271,0.3626125565,904.0,False,property,COWS,1.1473
1483,493.0,modal12,khaki,1.6335,0.1240327121,2040.0,True,property,SACKS,0.8935
1485,495.0,modal12,lumpy,2.3444,0.3743096235,1008.0,False,property,GINS,0.9042
1487,516.0,modal12,viscous,1.1461,0.1127499295,836.0,False,property,TIRES,0.8229
1489,505.0,modal12,scorching,1.3222,0.1433513304,1416.0,False,property,FINGERS,0.9314
1492,476.0,modal12,bumpy,2.3444,0.2840282704,1180.0,True,property,AVOCADOS,0.8825
1494,511.0,modal12,stiff,2.7193,0.1005246344,1376.0,True,property,ROLLING PINS,1.0
1496,499.0,modal12,pliant,2.3444,0.2985910922,1088.0,False,property,POETRIES,1.0594
1498,471.0,modal12,beam,2.6493,0.0902686672,852.0,True,property,FLASHLIGHTS,0.5535
1500,473.0,modal12,blather,1.1761,0.6252931958,1168.0,False,property,BRACELETS,1.0375
1502,489.0,modal12,growl,1.7076,0.4357007878,1032.0,False,property,FOOTBALLS,1.0659
1504,515.0,modal12,syrupy,0.4771,0.029689096,840.0,True,property,HONEYS,0.7289
1518,478.0,modal12,clammy,1.4914,0.0715526544,1016.0,False,property,SILKS,0.9144
1520,469.0,modal12,adhesive,1.6812,0.0204752149,1404.0,False,property,PENCILS,0.7261
1522,501.0,modal12,prickly,1.4771,0.0768426768,984.0,False,property,SINKS,1.0544
1523,474.0,modal12,bumpy,2.3444,0.3060738336,836.0,True,property,CAULIFLOWERS,0.9472
1528,520.0,modal12,woolly,1.3979,0.1562542026,788.0,False,property,HAILS,0.9857
1530,500.0,modal12,poke,2.4757,0.275480105,712.0,True,property,PORCUPINES,0.941
1532,494.0,modal12,echo,2.3444,0.4707820836,1000.0,True,property,CANYONS,0.7162
1533,470.0,modal12,babble,1.6532,0.4143240857,968.0,False,property,OSTRICHES,0.8489
1535,488.0,modal12,groan,1.6812,0.466532507,1300.0,False,property,CRANBERRIES,0.9442
1537,518.0,modal12,twitter,0.9542,0.1852006829,808.0,True,property,CANARIES,1.0446
1544,485.0,modal12,elastic,1.7324,0.0690126943,900.0,True,property,SWIMSUITS,0.861
1546,503.0,modal12,noisy,2.4116,0.2397875873,560.0,True,property,TRAIN STATIONS,1.0
1548,507.0,modal12,shiny,2.601,0.0456520729,928.0,False,property,PYRAMIDS,0.9032
1551,490.0,modal12,hazy,1.6232,0.3817210989,1588.0,False,property,TURKEYS,1.0024
1555,502.0,modal12,purple,2.7993,0.4504071587,1572.0,False,property,CASHEWS,0.9687
1561,509.0,modal12,slam,2.4728,0.3049349509,1000.0,False,property,SLIPPERS,0.8988
1571,603.0,modal12,khaki,1.6335,0.091415022,840.0,False,property,PENGUINS,0.9283
1575,615.0,modal12,slam,2.4728,0.0266092452,948.0,False,property,VIOLINS,0.9317
1577,626.0,modal12,wheeze,1.4771,0.2852032302,812.0,False,property,STOMACHS,0.9937
1579,575.0,modal12,black,3.9328,0.4124294751,1120.0,False,property,RHUBARBS,1.0368
1587,622.0,modal12,striped,1.9445,0.0840731687,1636.0,False,property,GIRAFFES,0.6581
1593,628.0,modal12,yelp,0.9031,0.2671527292,792.0,False,property,SHOTGUNS,1.0317
1597,587.0,modal12,crash,3.1649,0.0942217054,1348.0,False,property,CHAPELS,0.9168
1606,579.0,modal12,checkered,1.6335,0.0769482733,2028.0,True,property,FLAGS,0.5527
1608,590.0,modal12,dark,3.6551,0.4240066636,1132.0,False,property,CORNS,0.8142
1617,592.0,modal12,whine,1.9243,0.2320444858,1464.0,True,property,CHILDREN,1.0054
1618,585.0,modal12,colorful,2.2148,0.1075347855,848.0,False,property,COCKROACHES,0.875
1622,611.0,modal12,sharp,3.0842,0.1617596309,1540.0,False,property,BACKS,0.6171
1626,617.0,modal12,snap,2.9484,0.4272287068,948.0,False,property,BAGELS,1.0353
1628,613.0,modal12,shiny,2.601,0.0575932214,1512.0,True,property,HELMETS,0.6184
1632,625.0,modal12,tweet,1.6435,0.1569128411,1084.0,False,property,DUCKS,0.9442
1642,599.0,modal12,groan,1.6812,0.4226350522,688.0,False,property,HAIR DRYERS,1.0
1644,612.0,modal12,sheer,2.3692,0.1715541924,1364.0,True,property,BLOUSES,0.729
1650,586.0,modal12,cough,2.6522,0.311451902,944.0,False,property,CANNONS,0.9876
1652,619.0,modal12,spotted,2.7185,0.2272187032,1028.0,True,property,DALMATIANS,0.7812
1661,581.0,modal12,chime,1.6812,0.1636969737,1252.0,False,property,PEACOCKS,0.7903
1663,618.0,modal12,snort,1.7782,0.5465386001,1384.0,False,property,SPEARS,0.9713
1667,588.0,modal12,crunch,2.2553,0.3626538806,948.0,False,property,TUNA,0.824
1683,654.0,modal12,creamy,1.7853,0.2358830496,872.0,False,property,OAKS,0.8256
1685,663.0,modal12,scorching,1.3222,0.0991628144,1512.0,False,property,REEDS,1.1719
1687,651.0,modal12,clammy,1.4914,0.3782707987,1180.0,False,property,PEPPERS,0.9766
1690,665.0,modal12,snore,1.9191,0.384699389,1340.0,False,property,BANJOES,0.7438
1698,649.0,modal12,blather,1.1761,0.3029399281,1200.0,False,property,CHICKENS,1.0411
1704,668.0,modal12,tingle,1.7559,0.3021333545,1592.0,False,property,TREE TRUNKS,1.0
1711,650.0,modal12,burp,1.8261,0.6120498249,640.0,False,property,MACHETES,0.8799
1717,689.0,modal12,gritty,1.3802,0.1177712415,1052.0,False,property,WAXES,0.894
1719,697.0,modal12,thunder,2.8325,0.1933185314,1116.0,True,property,FREIGHT TRAINS,1.0
1725,688.0,modal12,glossy,1.3979,0.2028749879,1084.0,False,property,ELEPHANTS,0.9758
1729,690.0,modal12,growl,1.7076,0.5150681095,780.0,False,property,SARDINES,0.9623
1731,695.0,modal12,red,3.8781,0.4233259142,900.0,True,property,JAMS,0.7348
1735,684.0,modal12,bouncy,1.9638,0.1667554702,856.0,False,property,BUTTERFLIES,0.9882
1737,698.0,modal12,viscous,1.1461,0.16823059,1040.0,False,property,HANDS,0.9666
1739,692.0,modal12,hazy,1.6232,0.0025459483,1116.0,True,property,SKIES,0.6304
1741,694.0,modal12,murky,1.5051,0.430503057,896.0,False,property,CHLORINES,0.9152
1746,733.0,modal12,tough,3.6644,0.3546916359,852.0,True,property,STEAKS,0.8478
1750,718.0,modal12,brown,2.3444,0.2076981192,760.0,False,property,DIAMONDS,0.7866
1754,721.0,modal12,gray,3.0326,0.4125537085,676.0,False,property,SPINACHES,0.9615
1760,729.0,modal12,sizzle,1.5185,0.2858764282,884.0,True,property,SKILLETS,0.6203
1763,724.0,modal12,ivory,1.8573,0.4205984275,672.0,False,property,PICKLES,1.1183
1767,727.0,modal12,rubbery,1.0,0.083946359,988.0,False,property,RADIATORS,0.8088
1771,732.0,modal12,thorny,2.3444,0.5291958916,1292.0,False,property,AMMONIAS,0.9941
1777,720.0,modal12,grainy,1.0414,0.2125801946,1360.0,False,property,COTTON CANDIES,1.0
1779,815.0,modal12,pliant,2.3444,0.3962697185,1284.0,False,property,KETCHUPS,1.1502
1781,786.0,modal12,abrasive,1.3802,0.3175357867,1136.0,False,property,FOREHEADS,0.7963
1782,828.0,modal12,soggy,1.7076,0.1731201566,1164.0,False,property,CARESSES,0.8419
1784,797.0,modal12,fade,2.4579,0.3621326615,684.0,True,property,JEANS,0.9692
1788,810.0,modal12,moo,2.3444,0.3912367417,724.0,False,property,CROCODILES,1.0743
1792,800.0,modal12,fuzzy,2.4742,0.4049058021,1172.0,False,property,SALSAS,0.9377
1795,834.0,modal12,turquoise,1.6628,0.5170631555,1320.0,True,property,MOUTHWASHES,0.8836
1797,792.0,modal12,clamor,0.9031,0.3711106617,1076.0,False,property,COMBS,0.8859
1803,832.0,modal12,tight,3.4146,0.23968202,804.0,False,property,PARKS,0.8378
1809,813.0,modal12,orange,3.0565,0.0372432312,780.0,True,property,PUMPKINS,0.6651
1813,787.0,modal12,babble,1.6532,0.4934530881,1040.0,False,property,SHRIMPS,1.0413
1816,807.0,modal12,lumpy,2.3444,0.1109897561,1304.0,False,property,SHOWERS,0.9312
1825,791.0,modal12,chant,2.0682,0.2960423095,1524.0,False,property,PIGS,0.9662
1831,826.0,modal12,snug,1.8692,0.2105228151,1412.0,False,property,BRICKS,0.8388
1833,799.0,modal12,flaky,1.6628,0.1802281773,1276.0,False,property,TOWELS,0.8064
1837,798.0,modal12,feverish,1.5315,0.3087084219,920.0,False,property,TAPES,1.001
1841,808.0,modal12,moan,1.9868,0.7713334536,864.0,False,property,THUMBS,1.0219
1845,801.0,modal12,gelatinous,1.0,0.1380476861,944.0,False,property,COLLARS,0.8969
1854,795.0,modal12,ebony,2.3444,0.4203928813,1160.0,False,property,GARLICS,0.8671
1865,836.0,modal12,woolly,1.3979,0.0346103946,764.0,False,property,SCREWS,0.8764
1866,814.0,modal12,pink,3.1623,0.0642268738,792.0,True,property,FLAMINGOES,0.7073
1872,788.0,modal12,beam,2.6493,0.042845434,772.0,False,property,TURTLES,1.0463
1880,821.0,modal12,ruby,2.3444,0.2411564561,1320.0,False,property,CLAMS,0.9532
1884,920.0,modal12,prickly,1.4771,0.2932014004,824.0,False,property,AIRS,0.9686
1894,894.0,modal12,cackle,1.2041,0.2632680006,1260.0,False,property,HAWKS,0.9629
1899,917.0,modal12,oink,2.3444,0.4268184603,852.0,False,property,VULTURES,0.964
1901,925.0,modal12,shout,2.9243,0.6166067319,1040.0,False,property,AXES,0.7964
1907,938.0,modal12,translucent,1.1461,0.3332071687,1872.0,False,property,CORKS,0.9061
1911,927.0,modal12,sludgy,2.3444,0.0817351589,1348.0,False,property,TEDDY BEARS,1.0
1913,900.0,modal12,dim,2.3874,0.0915341834,1040.0,True,property,CLOSETS,0.81
1915,933.0,modal12,streaked,0.6021,0.3102266333,1216.0,False,property,PRUNES,0.9391
1925,914.0,modal12,mucky,2.3444,0.1966864498,1224.0,False,property,SOCKS,0.7865
1927,897.0,modal12,cluck,1.8692,0.297135485,1016.0,False,property,BISONS,0.9375
1929,908.0,modal12,grumble,1.0,0.2227411272,824.0,False,property,FLUTES,1.0356
1932,891.0,modal12,bark,2.4487,0.0873408,1108.0,False,property,PELICANS,0.8389
1938,892.0,modal12,belch,1.5798,0.6572745706,924.0,False,property,CRAYONS,0.8442
1940,896.0,modal12,clear,3.9427,0.052506212,868.0,False,property,BEEHIVES,1.0421
1944,929.0,modal12,sneeze,2.179,0.3270477133,1068.0,False,property,BOTTLES,0.7728
1945,905.0,modal12,giggle,1.9445,0.3110124697,1212.0,False,property,FOXES,1.01
1947,934.0,modal12,tan,2.6435,0.1036118665,1084.0,True,property,BANDAGES,0.9947
1949,919.0,modal12,poke,2.4757,0.0989108911,720.0,True,property,STICKS,0.571
1952,921.0,modal12,rattle,2.238,0.1521858507,1436.0,True,property,TRAINS,0.8783
1956,930.0,modal12,spiky,1.0792,0.1310374187,1548.0,False,property,DRAFTS,1.0455
1960,893.0,modal12,bright,3.3553,0.4952320349,1068.0,False,property,RAISINS,0.9263
1962,903.0,modal12,framed,2.4548,0.0140086668,1472.0,False,property,ARTISTS,0.7376
1969,890.0,modal12,adhesive,1.6812,0.054906572,1952.0,False,property,CACTUSES,0.9641
1977,924.0,modal12,scream,3.1297,0.3544869808,884.0,False,property,GRASSHOPPERS,0.9886
1994,1044.0,modal12,transparent,1.9685,0.2706510851,824.0,True,property,JARS,0.7786
1998,1015.0,modal12,greasy,2.301,0.1325238033,964.0,False,property,CIGARETTES,0.9664
2002,1034.0,modal12,slippery,2.3541,0.2542840823,912.0,True,property,OILS,0.8982
2004,1037.0,modal12,splash,2.3345,0.196818988,920.0,False,property,PIGEONS,0.9198
2006,1020.0,modal12,laugh,3.5061,0.3928607086,856.0,False,property,KITES,0.9869
2019,1040.0,modal12,steamy,1.6721,0.1186395255,1052.0,False,property,SOAPS,0.7164
2021,1014.0,modal12,gooey,1.6021,0.1470691584,784.0,False,property,ASHES,0.8006
2023,1007.0,modal12,ding,2.3444,0.1802733621,1364.0,False,property,TROMBONES,1.016
2025,1018.0,modal12,hoot,2.1271,0.3502543592,680.0,False,property,PANTHERS,0.7799
2027,1026.0,modal12,quack,2.3747,0.3799939062,940.0,False,property,ALLIGATORS,0.9456
2030,1022.0,modal12,misty,1.9085,0.2371296271,1100.0,False,property,TANGERINES,0.7893
2032,1035.0,modal12,solid,2.9996,0.0812935191,1132.0,False,property,LIQUIDS,0.5411
2041,1030.0,modal12,shadowy,1.9395,0.0294451076,1320.0,False,property,RAINBOWS,0.8743
2043,1033.0,modal12,snore,1.9191,0.6508938111,868.0,False,property,SLEEPING BAGS,1.0
2055,1048.0,modal12,whir,0.7782,0.2665796208,1764.0,False,property,SLEDGEHAMMERS,0.8504
2057,1019.0,modal12,murmur,1.6902,0.4248434953,896.0,True,property,CREEKS,1.0258
2061,996.0,modal12,blue,3.7179,0.4354247511,736.0,False,property,NECTARINES,1.1099
2068,1017.0,modal12,gurgle,1.1139,0.3302514752,1052.0,True,property,INFANTS,0.8113
2072,1042.0,modal12,tepid,1.1139,0.2695212647,1128.0,False,property,CASCADES,0.9704
2075,1028.0,modal12,scratchy,1.699,0.4354484728,1320.0,False,property,CARAMELS,0.9066
2077,1005.0,modal12,crimson,2.3444,0.3746813152,808.0,True,property,WINES,0.9827
2083,1016.0,modal12,grunt,2.0569,0.3911619144,1544.0,False,property,TROLLEYS,0.9951
2085,1036.0,modal12,sparkle,1.9345,0.0890666434,768.0,True,property,CHANDELIERS,0.7357
2096,51.0,modal6,abrasive,1.3802,0.4085376869,772.0,False,property,JUICES,0.9731
2098,61.0,modal6,crimson,2.3444,0.0824383179,652.0,False,property,EELS,0.9016
2101,100.0,modal6,transparent,1.9685,0.3669535871,848.0,False,property,BEANS,0.8901
2105,52.0,modal6,bellow,1.3802,0.1339905026,656.0,True,property,TUBAS,0.8444
2107,67.0,modal6,stiff,2.7193,0.1005246344,1100.0,True,property,ROLLING PINS,1.0
2108,81.0,modal6,pop,2.3444,0.1651950947,828.0,True,property,BALLOONS,0.8165
2111,87.0,modal6,scream,3.1297,0.6494390012,648.0,False,property,SHOVELS,0.8526
2113,101.0,modal6,wail,1.6532,0.475615807,1036.0,False,property,SALAMANDERS,1.0605
2119,57.0,modal6,clank,1.2304,0.2702886305,932.0,True,property,CHAINS,1.0161
2121,89.0,modal6,slippery,2.3541,0.2542840823,1232.0,True,property,OILS,0.8982
2125,73.0,modal6,gray,3.0326,0.1259297901,1112.0,True,property,SQUIRRELS,0.7143
2127,72.0,modal6,glow,2.4683,0.2213050951,840.0,False,property,RABBITS,0.8658
2133,78.0,modal6,oink,2.3444,0.4917346373,860.0,False,property,PONIES,0.9433
2136,70.0,modal6,flicker,1.5563,0.1740065218,756.0,True,property,CANDLES,0.6569
2140,59.0,modal6,cluck,1.8692,0.2421073847,644.0,False,property,COYOTES,0.9194
2144,65.0,modal6,jingle,2.4133,0.5609587172,1040.0,True,property,KEYS,1.022
2146,88.0,modal6,shiny,2.601,0.0456520729,976.0,False,property,PYRAMIDS,0.9032
2149,86.0,modal6,poke,2.4757,0.0989108911,992.0,True,property,STICKS,0.571
2153,84.0,modal6,sing,3.6971,0.2901008683,724.0,True,property,BLACKBIRDS,0.8683
2155,75.0,modal6,hard,4.1959,0.0537386612,916.0,True,property,WRENCHES,0.8934
2157,90.0,modal6,sneeze,2.179,0.260743279,740.0,False,property,TRACTORS,1.002
2160,71.0,modal6,fluffy,2.3444,0.1017381685,656.0,False,property,SURFBOARDS,0.8811
2162,91.0,modal6,soggy,1.7076,0.120290593,780.0,False,property,ENAMELS,0.8754
